Week Start Date,Product ID,Product Name,Units Sold,Price ($),Discount Percentage,Revenue ($),Region,Gas Price,CPI
2024-12-15,26,Product_26,114,10.78,0.0,1234.19,USA,3.008,
2024-12-15,27,Product_27,130,10.63,10.0,1245.58,USA,3.008,
2024-12-15,28,Product_28,55,11.07,0.0,607.29,USA,3.008,
2024-12-15,29,Product_29,91,10.06,20.0,735.44,USA,3.008,
2024-12-15,30,Product_30,113,11.35,10.0,1159.17,USA,3.008,
2024-12-15,31,Product_31,93,11.95,0.0,1116.6,USA,3.008,
2024-12-15,32,Product_32,78,11.28,10.0,787.73,USA,3.008,
2024-12-15,33,Product_33,86,11.01,10.0,854.27,USA,3.008,
2024-12-15,34,Product_34,90,11.64,10.0,939.07,USA,3.008,
2024-12-15,35,Product_35,91,10.86,10.0,890.25,USA,3.008,
2024-12-15,36,Product_36,70,10.88,0.0,761.76,USA,3.008,
2024-12-15,37,Product_37,84,10.02,0.0,840.73,USA,3.008,
2024-12-15,38,Product_38,95,10.79,0.0,1027.2,USA,3.008,
2024-12-15,39,Product_39,82,11.05,20.0,728.68,USA,3.008,
2024-12-15,40,Product_40,94,10.03,0.0,944.37,USA,3.008,
2024-12-15,41,Product_41,103,10.84,0.0,1116.91,USA,3.008,
2024-12-15,42,Product_42,88,10.15,0.0,893.53,USA,3.008,
2024-12-15,43,Product_43,108,11.26,0.0,1214.85,USA,3.008,
2024-12-15,44,Product_44,82,11.02,0.0,899.81,USA,3.008,
2024-12-15,45,Product_45,86,10.85,10.0,842.07,USA,3.008,
2024-12-15,46,Product_46,96,10.92,0.0,1052.49,USA,3.008,
2024-12-15,47,Product_47,154,11.34,0.0,1742.78,USA,3.008,
2024-12-15,48,Product_48,91,10.53,0.0,959.33,USA,3.008,
2024-12-15,49,Product_49,89,11.44,0.0,1016.69,USA,3.008,
2024-12-15,50,Product_50,97,11.12,0.0,1083.71,USA,3.008,
2024-12-22,1,Product_1,106,11.3,0.0,1195.59,USA,3.016,
2024-12-22,2,Product_2,80,11.95,0.0,961.3,USA,3.016,
2024-12-22,3,Product_3,100,11.52,0.0,1154.7,USA,3.016,
2024-12-22,4,Product_4,72,10.42,0.0,745.22,USA,3.016,
2024-12-22,5,Product_5,44,10.71,0.0,475.83,USA,3.016,
2024-12-22,6,Product_6,105,10.24,0.0,1072.28,USA,3.016,
2024-12-22,7,Product_7,110,11.99,10.0,1191.15,USA,3.016,
2024-12-22,8,Product_8,81,10.72,0.0,863.78,USA,3.016,
2024-12-22,9,Product_9,68,11.62,0.0,788.14,USA,3.016,
2024-12-22,10,Product_10,102,10.7,0.0,1094.01,USA,3.016,
2024-12-22,11,Product_11,88,11.73,0.0,1027.83,USA,3.016,
2024-12-22,12,Product_12,70,10.72,0.0,753.52,USA,3.016,
2024-12-22,13,Product_13,82,11.16,0.0,918.26,USA,3.016,
2024-12-22,14,Product_14,110,11.4,0.0,1252.31,USA,3.016,
2024-12-22,15,Product_15,138,10.66,0.0,1469.54,USA,3.016,
2024-12-22,16,Product_16,66,10.85,0.0,715.89,USA,3.016,
2024-12-22,17,Product_17,83,11.39,10.0,845.81,USA,3.016,
2024-12-22,18,Product_18,76,11.15,0.0,849.15,USA,3.016,
2024-12-22,19,Product_19,77,10.14,10.0,703.08,USA,3.016,
2024-12-22,20,Product_20,55,11.91,0.0,657.39,USA,3.016,
2024-12-22,21,Product_21,71,11.64,0.0,822.22,USA,3.016,
2024-12-22,22,Product_22,84,11.59,0.0,969.64,USA,3.016,
2024-12-22,23,Product_23,115,11.11,0.0,1282.74,USA,3.016,
2024-12-22,24,Product_24,51,10.98,0.0,556.6,USA,3.016,
2024-12-22,25,Product_25,61,11.8,10.0,648.37,USA,3.016,
2024-12-22,26,Product_26,117,10.63,10.0,1119.07,USA,3.016,
2024-12-22,27,Product_27,67,10.23,20.0,547.71,USA,3.016,
2024-12-22,28,Product_28,86,11.49,20.0,787.23,USA,3.016,
2024-12-22,29,Product_29,96,10.59,20.0,814.59,USA,3.016,
2024-12-22,30,Product_30,94,11.62,0.0,1088.76,USA,3.016,
2024-12-22,31,Product_31,114,10.76,10.0,1105.23,USA,3.016,
2024-12-22,32,Product_32,97,10.46,10.0,917.43,USA,3.016,
2024-12-22,33,Product_33,81,11.43,0.0,930.26,USA,3.016,
2024-12-22,34,Product_34,102,11.07,0.0,1129.23,USA,3.016,
2024-12-22,35,Product_35,80,10.68,0.0,855.1,USA,3.016,
2024-12-22,36,Product_36,98,10.07,0.0,988.27,USA,3.016,
2024-12-22,37,Product_37,122,10.99,0.0,1340.42,USA,3.016,
2024-12-22,38,Product_38,105,10.6,0.0,1110.18,USA,3.016,
2024-12-22,39,Product_39,111,11.82,0.0,1308.43,USA,3.016,
2024-12-22,40,Product_40,112,10.04,0.0,1120.74,USA,3.016,
2024-12-22,41,Product_41,81,11.69,0.0,948.46,USA,3.016,
2024-12-22,42,Product_42,40,10.98,10.0,392.63,USA,3.016,
2024-12-22,43,Product_43,110,10.03,10.0,992.13,USA,3.016,
2024-12-22,44,Product_44,139,11.06,10.0,1380.36,USA,3.016,
2024-12-22,45,Product_45,97,10.54,0.0,1018.42,USA,3.016,
2024-12-22,46,Product_46,96,11.57,0.0,1109.75,USA,3.016,
2024-12-22,47,Product_47,43,11.77,0.0,505.61,USA,3.016,
2024-12-22,48,Product_48,118,10.38,10.0,1106.07,USA,3.016,
2024-12-22,49,Product_49,92,10.02,0.0,924.03,USA,3.016,
2024-12-22,50,Product_50,78,10.92,0.0,856.41,USA,3.016,
2024-12-29,1,Product_1,80,10.5,10.0,753.4,USA,3.024,
2024-12-29,2,Product_2,75,11.39,0.0,850.02,USA,3.024,
2024-12-29,3,Product_3,58,10.28,0.0,594.45,USA,3.024,
2024-12-29,4,Product_4,69,10.77,10.0,672.59,USA,3.024,
2024-12-29,5,Product_5,98,11.21,10.0,984.33,USA,3.024,
2024-12-29,6,Product_6,77,10.63,0.0,813.37,USA,3.024,
2024-12-29,7,Product_7,103,11.8,0.0,1218.92,USA,3.024,
2024-12-29,8,Product_8,89,10.94,0.0,976.27,USA,3.024,
2024-12-29,9,Product_9,72,11.76,0.0,843.32,USA,3.024,
2024-12-29,10,Product_10,90,11.25,0.0,1010.85,USA,3.024,
2024-12-29,11,Product_11,80,10.03,10.0,719.87,USA,3.024,
2024-12-29,12,Product_12,103,10.68,0.0,1101.04,USA,3.024,
2024-12-29,13,Product_13,97,10.76,20.0,835.24,USA,3.024,
2024-12-29,14,Product_14,83,10.2,0.0,849.3,USA,3.024,
2024-12-29,15,Product_15,88,11.19,0.0,980.29,USA,3.024,
2024-12-29,16,Product_16,103,11.56,0.0,1194.89,USA,3.024,
2024-12-29,17,Product_17,96,11.55,0.0,1113.17,USA,3.024,
2024-12-29,18,Product_18,88,10.32,20.0,725.86,USA,3.024,
2024-12-29,19,Product_19,105,11.68,0.0,1230.9,USA,3.024,
2024-12-29,20,Product_20,85,10.17,10.0,779.91,USA,3.024,
2024-12-29,21,Product_21,87,10.65,0.0,924.93,USA,3.024,
2024-12-29,22,Product_22,76,10.97,0.0,830.79,USA,3.024,
2024-12-29,23,Product_23,92,10.05,0.0,927.45,USA,3.024,
2024-12-29,24,Product_24,116,10.9,0.0,1259.1,USA,3.024,
2024-12-29,25,Product_25,110,11.12,0.0,1223.61,USA,3.024,
2024-12-29,26,Product_26,97,11.43,0.0,1109.81,USA,3.024,
2024-12-29,27,Product_27,83,11.91,0.0,984.65,USA,3.024,
2024-12-29,28,Product_28,91,11.51,0.0,1043.17,USA,3.024,
2024-12-29,29,Product_29,74,11.92,0.0,877.34,USA,3.024,
2024-12-29,30,Product_30,70,11.9,0.0,835.45,USA,3.024,
2024-12-29,31,Product_31,123,10.92,0.0,1345.63,USA,3.024,
2024-12-29,32,Product_32,126,11.87,0.0,1497.54,USA,3.024,
2024-12-29,33,Product_33,111,11.78,0.0,1308.1,USA,3.024,
2024-12-29,34,Product_34,80,11.16,0.0,887.47,USA,3.024,
2024-12-29,35,Product_35,64,10.56,0.0,672.63,USA,3.024,
2024-12-29,36,Product_36,112,10.18,0.0,1136.19,USA,3.024,
2024-12-29,37,Product_37,60,10.22,0.0,608.78,USA,3.024,
2024-12-29,38,Product_38,105,10.41,20.0,876.48,USA,3.024,
2024-12-29,39,Product_39,129,11.61,0.0,1502.21,USA,3.024,
2024-12-29,40,Product_40,117,11.29,0.0,1322.1,USA,3.024,
2024-12-29,41,Product_41,98,10.97,10.0,964.96,USA,3.024,
2024-12-29,42,Product_42,109,10.61,0.0,1151.59,USA,3.024,
2024-12-29,43,Product_43,107,10.82,0.0,1154.15,USA,3.024,
2024-12-29,44,Product_44,93,11.23,0.0,1039.16,USA,3.024,
2024-12-29,45,Product_45,106,11.85,0.0,1253.69,USA,3.024,
2024-12-29,46,Product_46,55,11.53,0.0,638.35,USA,3.024,
2024-12-29,47,Product_47,106,11.68,0.0,1239.88,USA,3.024,
2024-12-29,48,Product_48,126,12.0,0.0,1507.54,USA,3.024,
2024-12-29,49,Product_49,101,11.09,0.0,1116.93,USA,3.024,
2024-12-29,50,Product_50,67,11.2,0.0,750.92,USA,3.024,
